2020-05-03 23:31:14,190 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 152.02MB
2020-05-03 23:31:14,197 [INFO ]  Downloaded http://models.poly-ai.com/convert/v1/model.tar.gz, Total size: 152.02MB
2020-05-03 23:31:14,197 [INFO ]  Downloaded TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-05-03 23:31:33,688 [INFO ]  MappingPolicy not included in policy ensemble. Default intents 'restart and back will not trigger actions 'action_restart' and 'action_back'.
2020-05-03 23:32:00,893 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563182416, 'message': {'mid': 'm_JCrU-KeO2RfZ99-VB3P6RgmsarLrTO26DBeTLexI3u2CfUr9evqhe8rtBoIBq6BSMvTTBrfaBKdC4k8BgOV1EA', 'is_echo': True, 'text': 'Hi. How are you feeling?', 'app_id': 830805660775187}}
2020-05-03 23:32:19,123 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563200472, 'message': {'mid': 'm_pbHlAyQGP5_tBMkjSQssUwmsarLrTO26DBeTLexI3u0YbLyd1OmJDPSBx_99w6wJPl-TcQtsse5JOZJLZJq73Q', 'is_echo': True, 'text': 'I am not sure what to do', 'app_id': 830805660775187}}
2020-05-03 23:32:25,855 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563206876, 'message': {'mid': 'm_AfR-MQbxbfJpJWfKTVxKJgmsarLrTO26DBeTLexI3u0zFY1Dg-JX8dUjCOFdG536Oxg7KR2qCJnZSaOnfwmv5w', 'is_echo': True, 'text': 'That is great', 'app_id': 830805660775187}}
2020-05-03 23:32:26,187 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563207446, 'message': {'mid': 'm_T0X5HF7_30rKPCJ20paVUwmsarLrTO26DBeTLexI3u0oRVSPlFFANw7NyGrFHRmFougwRfgAu7cKVuo8ApqnZQ', 'is_echo': True, 'text': 'This conversation seems like it\'s \'happiness\'.\nThis reminds me of the passage from The Goldfinch by Donna Tartt, which goes: "I had the epiphany that laughter was light, and light was laughter, and that this was the secret of the universe."', 'app_id': 830805660775187, 'attachments': [{'title': '', 'url': None, 'type': 'template', 'payload': {'template_type': 'button', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': '/happiness'}, {'type': 'postback', 'title': 'No', 'payload': '/out_of_scope'}]}}]}}
2020-05-03 23:32:30,380 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563211648, 'message': {'mid': 'm_UAL1eeQKglXxjXsKQ9A1RgmsarLrTO26DBeTLexI3u3XJRH-XiHwE9Kfv8gwc1jLJLJqLZitPxiP5JqYGW4dYQ', 'is_echo': True, 'text': 'Hello. How are you?', 'app_id': 830805660775187}}
2020-05-03 23:32:38,608 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563219526, 'message': {'mid': 'm_uf1XMv6DHL5TYyaUIEJavAmsarLrTO26DBeTLexI3u1EU-vQGhpvv0BvU1WwnjJS-PbjPq4VG1qwCCSI47ngpg', 'is_echo': True, 'text': 'Why are you feeling sad?', 'app_id': 830805660775187}}
2020-05-03 23:34:20,077 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588563321004, 'message': {'mid': 'm_Vm75AHdVB2XPJRR29LtSegmsarLrTO26DBeTLexI3u14kPvBr11Kkc9501-9BLgpLfkaSp87ni9wfgMTItxjpQ', 'is_echo': True, 'text': 'I am not sure what to do', 'app_id': 830805660775187}}
